user_id,path
62022487,Cooksnaps -> Tip Edit -> Recipe Report -> Tip -> Tip Edit -> Insight Feed
62024463,Bookmarks -> Purchase -> Recipe Report -> Tip -> Cooksnaps -> Purchase -> Bookmarks -> Search -> Cooksnap Edit -> Tip -> Tip -> Network Feed -> Tip -> Recipe Report
62030644,Insight Feed -> Tip Edit -> Cooksnap Edit -> Tip Edit -> Purchase -> Profile -> Bookmarks -> Recipe Report
62074787,Recipe Report -> Bookmarks -> Recipe Detail -> Recipe Edit -> Insight Feed -> Recipe Detail -> Cooksnaps
62079220,Search -> Search -> Tip -> Bookmarks -> Purchase -> Recipe Edit -> Search Result -> Network Feed -> Network Feed -> Recipe Detail
62097987,Tip Edit -> Search -> Recipe Detail -> Cooksnap Edit
62119036,Profile -> Insight Feed -> Recipe Report -> Tip -> Network Feed -> Search -> Recipe Report -> Cooksnaps -> Purchase -> Purchase
62124602,Purchase -> Tip -> Recipe Detail -> Search Result -> Profile -> Cooksnaps -> Recipe Detail -> Network Feed -> Cooksnaps
62126008,Purchase -> Network Feed -> Purchase -> Tip -> Network Feed
62130284,Bookmarks -> Profile -> Profile -> Search -> Cooksnaps -> Insight Feed
62138859,Network Feed -> Bookmarks -> Recipe Detail -> Tip -> Recipe Edit -> Bookmarks -> Insight Feed -> Search Result -> Insight Feed -> Cooksnap Edit -> Search Result -> Recipe Detail -> Cooksnaps -> Profile
62148234,Network Feed -> Bookmarks -> Profile -> Recipe Detail -> Tip -> Tip Edit -> Recipe Edit -> Cooksnaps -> Insight Feed
62153354,Cooksnap Edit -> Purchase -> Search -> Tip Edit -> Network Feed -> Profile -> Search Result -> Profile
62154373,Network Feed -> Tip -> Cooksnap Edit -> Cooksnaps -> Bookmarks -> Tip Edit -> Tip Edit -> Bookmarks -> Recipe Edit
62162591,Purchase -> Recipe Edit -> Tip Edit -> Profile -> Tip -> Network Feed -> Bookmarks -> Cooksnaps -> Search -> Cooksnap Edit -> Cooksnaps -> Recipe Report
62164282,Insight Feed -> Recipe Edit -> Bookmarks -> Cooksnaps -> Search Result -> Search Result -> Purchase
62213466,Insight Feed -> Recipe Detail -> Insight Feed -> Search Result -> Cooksnap Edit -> Profile -> Tip Edit -> Cooksnap Edit -> Cooksnap Edit -> Cooksnap Edit -> Bookmarks
62221562,Cooksnap Edit -> Bookmarks -> Recipe Edit -> Recipe Detail -> Recipe Report -> Recipe Report -> Recipe Edit -> Profile
62225527,Cooksnap Edit -> Network Feed -> Tip Edit -> Cooksnap Edit -> Network Feed -> Insight Feed -> Cooksnap Edit -> Profile -> Tip
62226920,Search Result -> Insight Feed -> Recipe Detail -> Cooksnaps -> Tip Edit -> Recipe Report -> Search -> Recipe Detail -> Bookmarks -> Search Result -> Profile
62229035,Network Feed -> Tip -> Tip Edit -> Search Result -> Tip Edit -> Cooksnap Edit -> Profile -> Purchase -> Bookmarks -> Bookmarks -> Tip -> Search Result
62283284,Tip Edit -> Cooksnaps -> Search Result -> Search Result -> Cooksnap Edit -> Network Feed -> Search -> Profile -> Insight Feed
62284194,Recipe Report -> Profile -> Purchase -> Network Feed -> Cooksnap Edit -> Recipe Detail -> Search Result -> Tip Edit -> Insight Feed -> Search -> Tip -> Profile
62317968,Cooksnap Edit -> Bookmarks -> Tip Edit -> Tip Edit -> Cooksnap Edit -> Tip Edit -> Tip -> Tip Edit -> Insight Feed -> Purchase -> Search
62321699,Cooksnaps -> Insight Feed -> Profile -> Tip -> Recipe Report -> Cooksnaps -> Search Result -> Profile -> Search
62322667,Search Result -> Search -> Search Result -> Recipe Report -> Profile -> Cooksnaps -> Search Result -> Purchase -> Network Feed -> Cooksnap Edit
62325080,Tip -> Insight Feed -> Recipe Report -> Recipe Detail -> Search Result -> Cooksnap Edit -> Search
62339143,Purchase -> Tip -> Search -> Recipe Report -> Recipe Detail
62363506,Recipe Report -> Recipe Edit -> Recipe Edit -> Network Feed -> Recipe Detail -> Tip Edit -> Recipe Detail -> Profile -> Recipe Detail
62368226,Tip -> Cooksnap Edit -> Cooksnap Edit -> Recipe Report -> Search -> Profile -> Search -> Purchase -> Recipe Detail -> Recipe Edit -> Recipe Edit
62369290,Recipe Edit -> Profile -> Recipe Detail -> Bookmarks -> Insight Feed -> Purchase -> Recipe Edit -> Cooksnaps
62373136,Search Result -> Recipe Detail -> Cooksnap Edit -> Search -> Recipe Detail -> Cooksnaps -> Tip -> Recipe Edit -> Tip -> Recipe Edit -> Bookmarks -> Cooksnap Edit
62388319,Search -> Bookmarks -> Purchase -> Recipe Report -> Recipe Detail -> Search Result -> Tip -> Insight Feed -> Insight Feed -> Recipe Edit
62397859,Recipe Report -> Search -> Tip -> Search Result -> Bookmarks -> Recipe Report -> Search -> Search
62412491,Recipe Detail -> Network Feed -> Profile -> Recipe Detail -> Network Feed
62418285,Cooksnap Edit -> Insight Feed -> Profile -> Tip -> Tip Edit -> Cooksnap Edit -> Search Result -> Recipe Detail -> Profile -> Network Feed -> Purchase -> Recipe Report -> Recipe Edit
62439396,Recipe Edit -> Search -> Search -> Recipe Detail -> Insight Feed -> Purchase -> Search Result
62449433,Cooksnaps -> Cooksnap Edit -> Bookmarks -> Recipe Detail -> Insight Feed -> Recipe Edit
62455357,Cooksnap Edit -> Bookmarks -> Bookmarks -> Cooksnaps -> Search -> Profile -> Tip Edit -> Search -> Tip Edit -> Search
62455885,Cooksnap Edit -> Search Result -> Cooksnap Edit -> Network Feed -> Search -> Recipe Edit -> Cooksnap Edit -> Cooksnaps -> Tip Edit -> Purchase
62462751,Search -> Tip -> Tip Edit -> Profile -> Search Result -> Purchase -> Purchase -> Cooksnaps
62466363,Cooksnaps -> Cooksnap Edit -> Insight Feed -> Purchase -> Tip Edit -> Tip -> Recipe Edit -> Recipe Report
62494625,Cooksnaps -> Profile -> Profile -> Insight Feed -> Recipe Edit -> Bookmarks -> Profile -> Recipe Edit -> Recipe Report -> Recipe Detail
62504169,Tip -> Search Result -> Recipe Edit -> Recipe Edit -> Purchase -> Insight Feed -> Tip Edit -> Network Feed -> Recipe Detail -> Insight Feed
62508733,Insight Feed -> Cooksnap Edit -> Recipe Edit -> Tip Edit -> Profile -> Search Result -> Search Result -> Profile -> Tip
62511948,Purchase -> Network Feed -> Search Result -> Insight Feed -> Purchase -> Cooksnaps -> Insight Feed -> Bookmarks -> Recipe Detail -> Cooksnaps -> Cooksnap Edit -> Bookmarks -> Profile
62518820,Profile -> Profile -> Tip -> Purchase -> Recipe Report -> Search -> Tip -> Tip Edit -> Cooksnap Edit -> Recipe Edit -> Cooksnaps -> Tip -> Bookmarks -> Recipe Edit -> Insight Feed
62534003,Tip Edit -> Recipe Detail -> Search -> Recipe Edit -> Cooksnaps -> Network Feed -> Network Feed -> Tip Edit
62537888,Network Feed -> Recipe Edit -> Recipe Edit -> Cooksnap Edit -> Cooksnaps -> Profile -> Tip -> Bookmarks -> Insight Feed -> Cooksnap Edit -> Tip
62539817,Search -> Search Result -> Purchase
62552907,Recipe Edit -> Profile -> Cooksnaps -> Profile -> Tip Edit -> Bookmarks -> Bookmarks
62560865,Recipe Edit -> Recipe Detail -> Profile -> Profile -> Bookmarks -> Recipe Edit
62564785,Network Feed -> Recipe Edit -> Network Feed -> Network Feed -> Search -> Tip Edit -> Cooksnap Edit -> Purchase -> Profile -> Tip
62566843,Tip -> Tip -> Recipe Detail -> Recipe Report
62584284,Cooksnap Edit -> Recipe Detail -> Cooksnap Edit -> Tip Edit -> Network Feed -> Recipe Edit -> Search -> Purchase
62584364,Search -> Network Feed -> Network Feed -> Recipe Edit -> Search Result -> Tip Edit -> Recipe Edit -> Search Result -> Purchase -> Search -> Cooksnaps
62592468,Cooksnaps -> Recipe Report -> Network Feed -> Cooksnaps -> Insight Feed -> Search -> Purchase -> Cooksnap Edit -> Profile -> Cooksnap Edit -> Bookmarks
62593145,Bookmarks -> Profile -> Insight Feed -> Recipe Edit -> Cooksnap Edit -> Recipe Detail -> Cooksnap Edit -> Insight Feed -> Cooksnaps
62597603,Tip -> Recipe Report -> Network Feed -> Profile -> Recipe Report -> Purchase -> Tip -> Cooksnap Edit
62605402,Profile -> Recipe Detail -> Tip Edit -> Bookmarks -> Recipe Report -> Profile -> Tip Edit -> Profile -> Search Result -> Insight Feed
62631923,Recipe Detail -> Profile -> Cooksnaps -> Tip Edit -> Search -> Purchase -> Profile -> Recipe Report -> Search -> Recipe Detail -> Cooksnaps -> Profile -> Search Result -> Insight Feed
62642518,Search -> Recipe Edit -> Insight Feed -> Bookmarks -> Recipe Detail -> Cooksnaps
62646172,Purchase -> Tip -> Recipe Report -> Cooksnap Edit -> Recipe Detail -> Cooksnap Edit -> Tip
62657800,Insight Feed -> Tip -> Recipe Report -> Profile -> Recipe Edit -> Recipe Detail -> Search Result -> Search -> Tip -> Search Result -> Purchase -> Search -> Network Feed -> Tip Edit
62671753,Insight Feed -> Profile -> Recipe Edit -> Tip -> Recipe Edit -> Purchase -> Recipe Detail -> Network Feed -> Bookmarks -> Insight Feed -> Profile -> Tip
62682410,Recipe Detail -> Recipe Report -> Tip -> Search -> Search -> Insight Feed -> Purchase
62682422,Cooksnaps -> Profile -> Recipe Report -> Profile -> Recipe Detail -> Recipe Report -> Recipe Report -> Search
62685556,Cooksnap Edit -> Insight Feed -> Insight Feed -> Bookmarks -> Insight Feed -> Recipe Report -> Search -> Recipe Detail
62705336,Cooksnaps -> Bookmarks -> Tip -> Recipe Report -> Recipe Edit -> Bookmarks
62745778,Search Result -> Recipe Edit -> Cooksnap Edit -> Tip Edit -> Recipe Detail -> Search -> Cooksnaps -> Search -> Tip Edit -> Purchase -> Recipe Report
62753228,Search Result -> Recipe Edit -> Cooksnaps -> Search
62768133,Recipe Report -> Recipe Detail -> Cooksnaps -> Tip Edit -> Recipe Edit -> Bookmarks -> Tip Edit -> Cooksnap Edit -> Bookmarks
62769608,Cooksnaps -> Bookmarks -> Recipe Detail -> Tip Edit -> Bookmarks -> Cooksnap Edit -> Insight Feed -> Network Feed -> Tip Edit -> Cooksnap Edit -> Recipe Detail
62789676,Recipe Detail -> Cooksnaps -> Purchase -> Tip -> Cooksnaps -> Tip -> Cooksnap Edit
62805619,Purchase -> Recipe Detail -> Cooksnap Edit -> Recipe Edit -> Tip -> Tip
62851871,Insight Feed -> Profile -> Recipe Edit -> Recipe Report -> Network Feed -> Tip Edit -> Insight Feed
62898259,Search -> Network Feed -> Tip Edit -> Network Feed -> Recipe Edit -> Tip -> Tip Edit -> Network Feed -> Recipe Report -> Purchase
62900704,Search Result -> Search -> Tip Edit -> Purchase -> Cooksnaps -> Profile -> Bookmarks -> Network Feed -> Cooksnaps -> Recipe Report -> Recipe Edit
62902843,Purchase -> Tip -> Bookmarks -> Tip Edit -> Tip Edit -> Recipe Report -> Recipe Report -> Network Feed -> Search Result -> Cooksnap Edit -> Bookmarks
62904490,Cooksnaps -> Recipe Detail -> Cooksnap Edit -> Cooksnap Edit -> Profile -> Search -> Purchase -> Cooksnap Edit
62915923,Profile -> Purchase -> Search -> Recipe Edit -> Recipe Edit -> Search Result -> Search -> Search Result -> Recipe Edit -> Insight Feed -> Cooksnap Edit -> Search
62953727,Tip Edit -> Insight Feed -> Tip -> Insight Feed -> Search Result -> Search Result -> Recipe Edit -> Bookmarks
62959693,Cooksnap Edit -> Tip -> Tip Edit -> Recipe Report -> Purchase -> Cooksnap Edit -> Tip Edit -> Profile
62963261,Bookmarks -> Bookmarks -> Tip Edit -> Cooksnaps -> Profile -> Recipe Report -> Profile -> Network Feed
62965507,Bookmarks -> Purchase -> Recipe Edit -> Insight Feed -> Recipe Edit -> Recipe Detail -> Search -> Tip -> Search -> Profile
62971794,Tip -> Search Result -> Cooksnap Edit -> Tip Edit -> Tip Edit
62980173,Network Feed -> Network Feed -> Network Feed -> Tip -> Recipe Detail -> Search -> Recipe Edit -> Recipe Edit
62999141,Recipe Edit -> Insight Feed -> Tip -> Recipe Edit -> Insight Feed -> Recipe Edit -> Tip Edit
63005041,Profile -> Cooksnaps -> Network Feed -> Network Feed -> Insight Feed -> Bookmarks -> Search Result -> Insight Feed -> Tip -> Recipe Detail
63011804,Recipe Report -> Purchase -> Tip -> Tip Edit -> Recipe Edit -> Recipe Report -> Insight Feed -> Tip Edit -> Insight Feed -> Search -> Tip
63017436,Recipe Report -> Search -> Cooksnap Edit -> Tip Edit -> Profile -> Network Feed -> Profile -> Insight Feed
63029489,Profile -> Cooksnaps -> Recipe Detail -> Cooksnap Edit -> Search Result -> Profile -> Search -> Recipe Report -> Purchase -> Cooksnap Edit
63041275,Tip -> Cooksnaps -> Recipe Report -> Profile -> Bookmarks -> Network Feed
63042750,Tip Edit -> Recipe Report -> Tip Edit -> Search Result -> Recipe Report -> Network Feed -> Purchase -> Profile -> Profile -> Profile -> Purchase
63048860,Purchase -> Cooksnap Edit -> Cooksnap Edit -> Profile -> Cooksnap Edit -> Recipe Report -> Tip -> Recipe Edit -> Profile -> Cooksnaps
63051815,Bookmarks -> Cooksnap Edit -> Bookmarks -> Cooksnaps -> Cooksnaps -> Recipe Edit -> Search Result -> Bookmarks -> Bookmarks -> Network Feed -> Cooksnap Edit -> Recipe Report -> Insight Feed
63064546,Insight Feed -> Profile -> Search -> Profile -> Recipe Report -> Recipe Edit -> Bookmarks -> Cooksnap Edit -> Search
63075097,Recipe Edit -> Network Feed -> Insight Feed -> Cooksnaps -> Cooksnaps -> Recipe Detail -> Recipe Edit -> Bookmarks -> Search Result
63076388,Recipe Report -> Search Result -> Cooksnaps -> Recipe Edit -> Tip Edit -> Recipe Report -> Cooksnaps
63077381,Insight Feed -> Profile -> Cooksnaps -> Profile -> Cooksnaps -> Bookmarks -> Bookmarks -> Tip Edit
63077391,Network Feed -> Recipe Edit -> Cooksnaps -> Search Result -> Network Feed -> Tip Edit -> Recipe Edit -> Purchase
63094657,Recipe Edit -> Recipe Report -> Cooksnaps -> Recipe Report -> Insight Feed -> Search Result -> Tip Edit -> Search -> Search Result -> Recipe Report -> Insight Feed -> Search -> Cooksnap Edit -> Purchase
63098333,Network Feed -> Purchase -> Insight Feed -> Purchase -> Cooksnaps -> Recipe Report -> Bookmarks -> Cooksnaps -> Recipe Edit -> Profile -> Purchase
63104926,Cooksnaps -> Purchase -> Recipe Report -> Tip Edit -> Bookmarks -> Tip Edit -> Profile -> Bookmarks -> Profile -> Insight Feed
63113780,Search Result -> Tip Edit -> Tip -> Tip Edit -> Profile -> Profile -> Recipe Report -> Recipe Detail -> Tip Edit -> Profile -> Recipe Detail -> Search -> Profile
63132529,Cooksnap Edit -> Profile -> Cooksnap Edit -> Cooksnap Edit -> Cooksnap Edit -> Recipe Report -> Profile -> Profile -> Search -> Profile -> Purchase -> Recipe Edit
63133703,Profile -> Search Result -> Tip Edit -> Tip Edit -> Tip -> Recipe Report -> Recipe Edit
63142975,Cooksnap Edit -> Recipe Detail -> Profile -> Purchase -> Bookmarks -> Bookmarks -> Tip Edit -> Recipe Detail -> Recipe Edit
63176066,Search -> Search Result -> Purchase
63187879,Insight Feed -> Recipe Detail -> Profile -> Cooksnap Edit -> Bookmarks -> Profile -> Recipe Edit -> Search Result
63203976,Network Feed -> Tip -> Insight Feed -> Tip -> Bookmarks -> Search -> Bookmarks -> Bookmarks -> Purchase -> Recipe Detail -> Recipe Report -> Tip Edit
63206108,Tip Edit -> Tip -> Network Feed -> Cooksnaps -> Search Result -> Bookmarks -> Tip Edit
63207841,Recipe Edit -> Profile -> Recipe Detail -> Network Feed -> Tip Edit -> Tip Edit -> Insight Feed -> Search Result -> Search -> Cooksnaps
63209370,Search Result -> Recipe Detail -> Search -> Insight Feed -> Search -> Tip Edit -> Insight Feed -> Profile
63223929,Search Result -> Profile -> Recipe Detail -> Recipe Report -> Recipe Detail -> Tip Edit -> Cooksnaps -> Recipe Report -> Insight Feed -> Recipe Edit
63229659,Insight Feed -> Search Result -> Profile -> Purchase -> Search -> Cooksnap Edit -> Cooksnaps -> Cooksnaps -> Purchase
63237290,Insight Feed -> Recipe Edit -> Network Feed -> Cooksnaps -> Tip Edit -> Cooksnap Edit
63250038,Search -> Bookmarks -> Tip -> Search Result -> Tip Edit -> Tip -> Bookmarks -> Bookmarks -> Bookmarks -> Network Feed -> Recipe Report -> Bookmarks -> Recipe Detail -> Recipe Report -> Tip -> Purchase
63251786,Cooksnaps -> Search -> Cooksnaps -> Tip -> Insight Feed -> Bookmarks -> Recipe Edit -> Profile -> Insight Feed -> Purchase
63252635,Network Feed -> Recipe Report -> Tip Edit -> Tip -> Tip -> Cooksnaps -> Recipe Edit -> Recipe Report -> Tip -> Tip -> Recipe Edit -> Purchase -> Cooksnap Edit
63252711,Cooksnaps -> Bookmarks -> Network Feed -> Network Feed -> Purchase -> Cooksnaps -> Cooksnaps -> Network Feed -> Cooksnaps
63271230,Insight Feed -> Search Result -> Recipe Detail -> Tip -> Tip
63290327,Network Feed -> Recipe Report -> Purchase -> Insight Feed -> Recipe Detail -> Recipe Edit -> Cooksnaps -> Bookmarks -> Recipe Edit -> Tip Edit -> Profile
63293280,Profile -> Profile -> Search Result -> Bookmarks -> Profile -> Recipe Edit -> Recipe Report -> Insight Feed
63303037,Network Feed -> Recipe Edit -> Insight Feed -> Tip -> Recipe Edit -> Tip -> Network Feed -> Purchase -> Network Feed -> Bookmarks
63303165,Network Feed -> Cooksnap Edit -> Search -> Recipe Report -> Search Result -> Recipe Detail -> Insight Feed -> Search Result
63311167,Bookmarks -> Network Feed -> Network Feed -> Cooksnap Edit -> Recipe Edit -> Tip Edit -> Search -> Search
63313720,Recipe Edit -> Profile -> Cooksnap Edit -> Recipe Report -> Recipe Detail -> Purchase -> Search Result -> Cooksnaps -> Recipe Edit -> Recipe Detail -> Purchase -> Purchase
63315342,Insight Feed -> Insight Feed -> Tip Edit -> Insight Feed -> Recipe Report -> Cooksnap Edit -> Search -> Search Result -> Network Feed -> Cooksnaps -> Profile
63319851,Cooksnap Edit -> Recipe Report -> Search -> Cooksnaps -> Search -> Cooksnap Edit -> Bookmarks -> Bookmarks -> Insight Feed -> Bookmarks -> Profile -> Tip -> Network Feed
63330556,Purchase -> Recipe Detail -> Purchase -> Recipe Edit -> Profile -> Cooksnap Edit -> Tip -> Network Feed -> Profile -> Network Feed
63343756,Search -> Recipe Detail -> Tip Edit -> Insight Feed -> Tip Edit -> Recipe Edit -> Recipe Report -> Search Result -> Profile -> Search Result
63360546,Profile -> Recipe Edit -> Tip -> Search Result -> Network Feed -> Network Feed -> Recipe Edit
63369651,Tip Edit -> Recipe Report -> Recipe Edit -> Insight Feed -> Cooksnaps -> Bookmarks -> Search Result -> Tip -> Recipe Detail -> Tip -> Recipe Edit -> Recipe Edit -> Bookmarks
63383191,Cooksnaps -> Purchase -> Tip -> Tip Edit -> Network Feed -> Recipe Report -> Tip -> Tip -> Bookmarks -> Network Feed
63383914,Search -> Recipe Detail -> Cooksnaps -> Insight Feed -> Network Feed -> Insight Feed -> Recipe Detail -> Recipe Detail -> Search Result -> Insight Feed -> Cooksnap Edit -> Recipe Edit -> Search
63408394,Purchase -> Insight Feed -> Search -> Recipe Detail -> Purchase -> Search -> Recipe Report -> Search Result -> Recipe Edit -> Cooksnaps -> Cooksnap Edit
63416882,Profile -> Recipe Edit -> Recipe Detail -> Purchase -> Tip -> Tip Edit -> Tip -> Search -> Recipe Report -> Recipe Detail -> Purchase
63425171,Purchase -> Cooksnap Edit -> Tip -> Search -> Network Feed -> Search -> Recipe Edit -> Recipe Report
63439465,Insight Feed -> Tip -> Tip Edit -> Recipe Report -> Tip -> Cooksnaps -> Purchase -> Purchase -> Cooksnap Edit
63448408,Search -> Profile -> Insight Feed -> Recipe Edit -> Bookmarks -> Bookmarks -> Recipe Detail
63454371,Tip Edit -> Network Feed -> Bookmarks -> Bookmarks -> Recipe Report -> Cooksnap Edit -> Cooksnaps -> Recipe Detail -> Cooksnaps
63470949,Purchase -> Cooksnaps -> Tip -> Cooksnaps -> Search Result -> Recipe Report
63477772,Search Result -> Recipe Detail -> Tip Edit -> Purchase -> Network Feed -> Profile -> Cooksnap Edit -> Profile -> Recipe Edit -> Recipe Report -> Purchase -> Insight Feed -> Cooksnaps -> Insight Feed -> Cooksnaps
63496232,Purchase -> Network Feed -> Search -> Cooksnaps
63499928,Profile -> Tip -> Cooksnaps -> Tip Edit -> Tip -> Profile -> Purchase -> Tip Edit -> Cooksnap Edit -> Purchase
63514698,Search -> Tip Edit -> Tip -> Network Feed -> Purchase -> Recipe Detail -> Recipe Report -> Profile -> Recipe Detail -> Recipe Report -> Cooksnap Edit
63528910,Network Feed -> Search -> Bookmarks -> Search -> Network Feed -> Search -> Recipe Detail
63529485,Tip Edit -> Tip -> Bookmarks -> Tip Edit -> Recipe Edit -> Network Feed -> Profile -> Recipe Detail -> Recipe Edit -> Recipe Edit -> Cooksnap Edit -> Profile -> Recipe Detail
63546554,Profile -> Insight Feed -> Search Result -> Recipe Detail
63555248,Bookmarks -> Purchase -> Search Result -> Search Result -> Insight Feed -> Search Result -> Cooksnaps -> Search -> Search Result -> Recipe Report -> Recipe Detail -> Tip
63560873,Recipe Detail -> Insight Feed -> Cooksnaps -> Tip Edit -> Cooksnaps -> Cooksnap Edit -> Cooksnaps -> Search -> Bookmarks -> Bookmarks
63577388,Recipe Report -> Search Result -> Network Feed -> Bookmarks -> Search Result -> Tip -> Tip
63580245,Purchase -> Tip -> Recipe Detail -> Purchase -> Tip -> Bookmarks -> Recipe Report -> Bookmarks -> Search -> Recipe Edit -> Insight Feed
63604932,Search -> Tip Edit -> Bookmarks -> Tip Edit -> Cooksnap Edit -> Search Result -> Recipe Detail -> Cooksnaps
63608318,Cooksnap Edit -> Search Result -> Recipe Edit -> Tip -> Insight Feed -> Search Result -> Bookmarks -> Cooksnaps -> Search Result -> Search -> Recipe Detail -> Search Result
63608625,Recipe Report -> Cooksnap Edit -> Search -> Recipe Report -> Recipe Report -> Search Result -> Insight Feed -> Cooksnap Edit
63609639,Profile -> Insight Feed -> Recipe Edit -> Recipe Edit -> Purchase -> Recipe Report -> Purchase -> Profile -> Purchase -> Insight Feed -> Recipe Report
63611742,Search -> Bookmarks -> Network Feed -> Bookmarks -> Network Feed -> Recipe Report -> Bookmarks
63615048,Network Feed -> Recipe Edit -> Search Result -> Search -> Search Result -> Profile -> Tip -> Recipe Edit -> Profile
63615307,Network Feed -> Purchase -> Tip Edit -> Network Feed -> Bookmarks -> Network Feed -> Tip -> Purchase
63617354,Search Result -> Network Feed -> Tip -> Bookmarks -> Search -> Recipe Report -> Search Result
63618531,Profile -> Purchase -> Search -> Recipe Edit -> Profile -> Insight Feed -> Insight Feed -> Bookmarks -> Profile -> Tip -> Insight Feed -> Bookmarks -> Profile
63618718,Network Feed -> Recipe Detail -> Tip Edit -> Recipe Report -> Purchase -> Tip Edit -> Recipe Detail -> Cooksnap Edit -> Tip -> Bookmarks -> Profile
63620414,Search -> Recipe Report -> Recipe Detail -> Search Result -> Insight Feed -> Tip -> Recipe Edit -> Bookmarks -> Cooksnap Edit -> Insight Feed -> Recipe Detail -> Recipe Report -> Recipe Detail
63635586,Insight Feed -> Insight Feed -> Tip Edit -> Cooksnaps -> Profile
63663194,Recipe Report -> Search -> Recipe Edit -> Cooksnaps -> Bookmarks -> Profile -> Cooksnaps -> Recipe Edit -> Recipe Report -> Tip Edit
63666324,Search Result -> Tip Edit -> Bookmarks -> Tip Edit -> Insight Feed -> Bookmarks -> Cooksnaps -> Cooksnap Edit -> Network Feed -> Search Result -> Insight Feed
63669969,Search Result -> Recipe Detail -> Recipe Detail -> Cooksnaps -> Network Feed -> Tip -> Tip Edit -> Cooksnap Edit -> Recipe Edit -> Cooksnap Edit
63677797,Bookmarks -> Search -> Network Feed -> Search Result -> Profile -> Purchase -> Recipe Edit -> Insight Feed -> Profile -> Bookmarks -> Cooksnaps
63682636,Tip -> Cooksnaps -> Recipe Detail -> Recipe Edit -> Recipe Edit -> Network Feed -> Recipe Detail -> Bookmarks -> Profile -> Purchase -> Insight Feed -> Search Result -> Cooksnaps -> Purchase
63691382,Recipe Edit -> Recipe Edit -> Purchase -> Recipe Edit -> Purchase -> Recipe Report -> Search -> Bookmarks -> Bookmarks -> Insight Feed -> Cooksnaps -> Insight Feed -> Recipe Detail
63692722,Cooksnaps -> Bookmarks -> Recipe Report -> Recipe Edit -> Recipe Detail -> Cooksnap Edit -> Recipe Detail
63701206,Purchase -> Cooksnap Edit -> Network Feed -> Recipe Edit -> Recipe Report -> Search Result -> Cooksnaps -> Recipe Report
63710230,Search -> Insight Feed -> Network Feed -> Recipe Edit -> Bookmarks -> Search Result -> Purchase -> Tip -> Recipe Detail -> Profile -> Insight Feed -> Network Feed
63710981,Profile -> Cooksnap Edit -> Network Feed -> Insight Feed -> Search Result -> Recipe Report -> Profile
63712197,Network Feed -> Search Result -> Recipe Report -> Cooksnap Edit -> Tip -> Network Feed
63718945,Search Result -> Cooksnap Edit -> Insight Feed -> Tip -> Cooksnap Edit -> Recipe Edit -> Recipe Edit -> Bookmarks -> Recipe Report -> Recipe Report -> Insight Feed -> Profile
63724207,Profile -> Tip Edit -> Recipe Detail -> Cooksnaps -> Tip -> Cooksnap Edit -> Recipe Detail -> Bookmarks -> Tip -> Recipe Edit -> Search Result
63733270,Profile -> Search Result -> Network Feed -> Tip -> Purchase -> Insight Feed -> Purchase -> Insight Feed -> Profile
63734597,Insight Feed -> Recipe Report -> Recipe Edit -> Recipe Report -> Cooksnap Edit -> Recipe Edit -> Recipe Edit -> Search Result -> Tip
63740974,Purchase -> Tip -> Search Result -> Recipe Edit -> Profile -> Insight Feed -> Tip Edit -> Recipe Report -> Cooksnap Edit -> Search -> Profile -> Tip -> Profile
63743515,Cooksnaps -> Recipe Edit -> Tip Edit -> Recipe Detail -> Cooksnaps -> Tip -> Tip Edit -> Cooksnap Edit -> Recipe Edit -> Insight Feed -> Insight Feed
63747555,Recipe Detail -> Recipe Edit -> Bookmarks -> Bookmarks -> Purchase -> Tip
63748765,Bookmarks -> Recipe Edit -> Recipe Edit -> Purchase -> Insight Feed -> Network Feed -> Network Feed
63752603,Tip -> Profile -> Purchase -> Bookmarks -> Profile -> Recipe Detail -> Search Result -> Search -> Tip -> Network Feed
63765388,Network Feed -> Recipe Edit -> Recipe Detail -> Cooksnap Edit -> Tip Edit -> Tip Edit -> Cooksnap Edit -> Tip
63790990,Search -> Search Result -> Purchase
63799705,Profile -> Recipe Edit -> Insight Feed -> Tip -> Cooksnap Edit -> Bookmarks -> Tip Edit -> Recipe Report -> Profile -> Purchase -> Recipe Edit -> Recipe Detail
63799762,Recipe Report -> Cooksnap Edit -> Cooksnaps -> Recipe Detail -> Search -> Purchase -> Recipe Report -> Profile -> Bookmarks
63808946,Cooksnap Edit -> Search -> Profile -> Tip Edit -> Tip Edit -> Purchase -> Search -> Insight Feed
63842941,Tip -> Cooksnaps -> Recipe Detail -> Cooksnaps -> Bookmarks -> Purchase -> Tip Edit -> Recipe Edit -> Recipe Detail -> Purchase
63846261,Network Feed -> Cooksnap Edit -> Recipe Report -> Profile -> Tip Edit -> Purchase -> Tip
63860497,Recipe Report -> Tip -> Tip -> Search -> Profile -> Recipe Edit -> Search Result -> Tip Edit
63869224,Recipe Report -> Bookmarks -> Recipe Report -> Cooksnaps -> Recipe Report -> Network Feed -> Tip Edit -> Recipe Edit -> Recipe Edit -> Tip Edit -> Tip
63871854,Tip Edit -> Search -> Recipe Edit -> Profile -> Recipe Edit -> Tip Edit -> Tip -> Recipe Report -> Cooksnap Edit
63880374,Insight Feed -> Recipe Report -> Tip -> Cooksnaps -> Tip Edit -> Recipe Detail -> Search Result -> Search -> Purchase
